gene	NPS_r	NPS_h	NPS_hr	rat_seed	human_seed	node_color	subgraph
ACTR1B	-0.8067117189630846	0.8122936011956019	-0.6552867673232183	0	0	0	PCNet
ACTR2	-0.4321139331186324	0.7303048454558306	-0.3155748991455139	0	0	0	PCNet
ACTR3	0.0478777881812447	-1.033888642047597	-0.0495003014069495	0	0	0	PCNet
ACTR3B	-0.1741496787818555	0.7211724863346208	-0.1255919568414863	0	0	0	PCNet
ACTR3C	0.1613866803353052	0.4035684281418236	0.065130568905946	0	0	0	PCNet
ACTR5	0.4891358632814864	0.2034345576796254	0.0995071379919109	0	0	0	PCNet
ACTR6	0.2917761334686316	-0.9722867579714952	-0.2836900708636741	0	0	0	PCNet
ACTR8	-0.7518362966386187	1.346928604313181	-1.012669813703445	0	0	0	PCNet
ACTRT1	0.7750447170324781	-0.0921273776392298	-0.0714028373333411	0	0	0	PCNet
ACTRT2	-0.8769576974280866	-0.2500674865222243	0.2192986071821589	0	0	0	PCNet
ACTRT3	-0.872298741426073	-1.6248508598373868	1.417355360041225	0	0	0	PCNet
ACVR1	1.3243614365698555	1.0112267921957825	1.3392297672103333	0	0	0	PCNet
ACVR1B	0.5705329079813514	1.301992482656417	0.7428295572998248	0	0	0	PCNet
ACVR1C	-0.9032171867300044	0.4974298304249772	-0.449287172032031	0	0	0	PCNet
ACVR2A	-1.366142371449047	0.2564163163240847	-0.3503011944612141	0	0	0	PCNet
ACVR2B	0.5707267201249462	0.5472963162784416	0.3123566315260601	0	1	2	PCNet
ACVRL1	0.30303588586553	4.101429610181692	1.2428803552365244	0	0	0	PCNet
ACY1	-1.7678779065543668	0.8293155493634599	-1.466128637281658	0	0	0	PCNet
ACY3	-1.2217271072904228	-0.5044501684590584	0.6163004450836519	0	0	0	PCNet
ACYP1	0.4200197872550447	-0.1821567840718843	-0.0765094536929359	0	0	0	PCNet
ACYP2	-0.1864944530987037	-0.1319116908275921	0.024600798638217	0	0	0	PCNet
AD000671.2	-0.6171759876180436	-0.0693586949868671	0.0428065210784184	0	0	0	PCNet
ADA	1.351754722632475	0.5250644022270663	0.7097582853966343	0	0	0	PCNet
ADA2	-0.4507043282293183	0.6215824158137689	-0.2801498851585015	0	0	0	PCNet
ADAD1	-0.6312837021622413	-1.0305818634074542	0.6505895341131189	0	0	0	PCNet
ADAD2	-2.0246971145914623	-1.266049758558199	2.563367293082002	0	0	0	PCNet
ADAL	1.4469143954007344	0.9716634363109724	1.4059138134828906	0	0	0	PCNet
ADAM10	0.7001417119447673	0.1579289995276306	0.1105726800949996	0	1	2	PCNet
ADAM11	0.1905051978782836	0.777149232391438	0.1480509682976871	0	0	0	PCNet
ADAM12	-0.0551003442260524	-0.2598584389257999	0.0143182894348561	0	0	0	PCNet
ADAM15	-1.4317449864716472	2.1539420838740004	-3.0838957797368924	0	1	2	Human-Only
ADAM17	-0.3866825810697862	0.3072203683612527	-0.1187967649951397	0	0	0	PCNet
ADAM18	-1.264499512048029	-0.8022378327826993	1.0144293481001916	0	0	0	PCNet
ADAM19	0.6518825484022187	-0.3916488283227512	-0.2553090362857781	0	0	0	PCNet
ADAM1A	-0.245646060712678	0.179690281340787	-0.0441402097597171	0	0	0	PCNet
ADAM2	0.6262035154479347	0.3703485768648112	0.2319135807738845	0	0	0	PCNet
ADAM20	-1.0289155008493616	-0.757323889929057	0.7792222895115424	0	0	0	PCNet
ADAM21	1.869578368595665	0.7950106096020425	1.486334638516032	0	0	0	PCNet
ADAM22	-0.0034972346502449	4.720802394580212	-0.016509753711285	0	0	0	Human-Only
ADAM28	-0.181892933351334	-0.2313757746249743	0.0420856183529737	0	0	0	PCNet
ADAM29	-0.3818911642783733	-1.207484700913509	0.4611277382801833	0	0	0	PCNet
ADAM30	-1.4638786270652284	-0.0318391924449033	0.0466087133231106	0	0	0	PCNet
ADAM32	2.466573803041769	-0.9603762529937	-2.368838906697675	0	0	0	Rat-Only
ADAM33	-1.084206043980361	1.5692311123058913	-1.7013698563640718	0	0	0	PCNet
ADAM7	-0.7706624264124434	-0.4865498617914261	0.3749656970588194	0	0	0	PCNet
ADAM8	-0.8815611298639818	0.9521976854173326	-0.8394204674103721	0	0	0	PCNet
ADAM9	0.2859192952100862	-1.058320794247947	-0.3025943355975515	0	0	0	PCNet
ADAMDEC1	-2.2164758237551974	-0.4976463518005655	1.1030211075459273	0	0	0	PCNet
ADAMTS1	0.1507484998171094	-0.2481529913625473	-0.0374086911730321	0	0	0	PCNet
ADAMTS10	-0.645422012280109	-0.6800596810856931	0.4389254878368972	0	0	0	PCNet
ADAMTS12	10.048276994988347	0.729118417305582	7.326383819233993	1	0	1	PCNet
ADAMTS13	0.8445256692926052	-0.2413511327634579	-0.2038272269315877	0	0	0	PCNet
ADAMTS14	-0.0094277782645933	1.351086830562898	-0.0127377470547591	0	0	0	PCNet
ADAMTS15	0.3329283923021655	0.1881916267466017	0.0626543357374753	0	0	0	PCNet
ADAMTS16	0.216649541848507	0.2006685685709674	0.0434747534442958	0	0	0	PCNet
ADAMTS17	0.3063596273086804	0.3426423397844998	0.1049717795165536	0	0	0	PCNet
ADAMTS18	0.1738070628765191	0.1508852829011537	0.0262249278523421	0	0	0	PCNet
ADAMTS19	0.3342923171935403	3.4016779315639125	1.1371547980886296	0	0	0	PCNet
ADAMTS2	0.0550419750956618	-1.118482378478463	-0.0615634792211481	0	0	0	PCNet
ADAMTS20	-1.012232159679484	-0.5208839117047175	0.5272554468871639	0	0	0	PCNet
ADAMTS3	0.063934976660774	0.1728730708973459	0.0110526357530981	0	0	0	PCNet
ADAMTS4	0.3765072721716184	1.35385335193491	0.509735632457415	0	0	0	PCNet
ADAMTS5	0.334479134726096	0.7316236191668478	0.244712835084102	0	0	0	PCNet
ADAMTS6	-0.2295049900612085	-0.7546043376238443	0.1731854610065052	0	0	0	PCNet
ADAMTS7	-0.8447777261443504	1.0231781634501824	-0.8643581223599976	0	0	0	PCNet
ADAMTS8	0.2928089126389326	0.3149266113957707	0.0922133186438593	0	0	0	PCNet
ADAMTS9	0.0196952314052886	0.6944564733211421	0.0136774809429605	0	0	0	PCNet
ADAMTSL1	0.2908203165993893	-0.0077328649888066	-0.002248874244265	0	0	0	PCNet
ADAMTSL2	-0.8444024652563006	1.335003261137159	-1.1272800448294178	0	0	0	PCNet
ADAMTSL3	0.3671391653722122	-0.2239747955689355	-0.0822299195095908	0	0	0	PCNet
ADAMTSL4	-0.0634089029058473	-0.3088515958543804	0.0195839408538463	0	0	0	PCNet
ADAMTSL5	0.0470684079101412	1.274588912354905	0.0599928708444638	0	0	0	PCNet
ADAP1	1.109874582710169	0.3665616777079332	0.4068374890836319	0	0	0	PCNet
ADAP2	-1.4873461395392378	-1.2756708644588404	1.8973641355755384	0	0	0	PCNet
ADAR	-1.837647371393424	1.3401948588251351	-2.462805559474991	0	0	0	PCNet
ADARB1	-1.0678922517659966	10.992036747984162	-11.738310874299389	0	1	2	Human-Only
ADARB2	-1.237556329765792	0.0107280733284571	-0.0132765950538236	0	1	2	PCNet
ADAT1	-0.736167284715691	1.7298932957980682	-1.2734908504155416	0	0	0	PCNet
ADAT2	-0.7775604607148117	-0.3681210334519975	0.2862363603697478	0	0	0	PCNet
ADAT3	-0.1029204036399336	0.6137147078182382	-0.063163765448417	0	0	0	PCNet
ADCK1	0.769762037961784	0.6007244825840978	0.4624149019674733	0	0	0	PCNet
ADCK2	1.029562242011265	1.1452811914138794	1.1791382711654064	0	0	0	PCNet
ADCK5	-0.6113266928303694	-0.2829597957280766	0.1729808761264019	0	0	0	PCNet
ADCY1	0.2186421778605826	1.1071522288701443	0.2420701745433666	0	0	0	PCNet
ADCY10	-0.7827969266601832	-1.0887657266658624	0.8522824646869781	0	0	0	PCNet
ADCY2	0.7517918698381381	0.70187062041971	0.5276606261097878	0	0	0	PCNet
ADCY4	-0.2199441619904634	-0.410262636367119	0.0902348717517642	0	0	0	PCNet
ADCY5	0.4332587023129763	-0.2466519946347732	-0.106864123118369	0	0	0	PCNet
ADCY6	-0.6003751214173225	0.8123882162310077	-0.4877376739576933	0	0	0	PCNet
ADCY7	0.8969890570181491	0.0817630766068674	0.0733405849844966	0	0	0	PCNet
ADCY8	0.1955300536383827	0.1706533611746779	0.033367860864055	0	0	0	PCNet
ADCY9	0.3244782236744172	18.033467456987097	5.851467487133583	0	1	2	PCNet
ADCYAP1	2.305569624672496	0.0580187778002757	0.1337663317569386	0	1	2	Rat-Only
ADCYAP1R1	1.0639992478906628	0.2476507044706511	0.2635001632963655	0	0	0	PCNet
ADD1	0.2745778024969006	1.1186913198426331	0.3071678042747476	0	0	0	PCNet
ADD2	0.0877526848784801	1.9046237034351	0.167135843659624	0	0	0	PCNet
ADD3	2.020173644359073	2.013612765901962	4.067847439620119	0	0	0	Conserved
ADGB	-0.0322031857003874	-1.265227753820923	0.0407443643095792	0	0	0	PCNet
ADGRA1	-0.257968181855933	0.1801241434757406	-0.046466297800794	0	0	0	PCNet
ADGRA2	0.327647994845709	-0.2095024383691681	-0.0686430538469446	0	0	0	PCNet
ADGRA3	0.8502890404283847	0.3686641190977625	0.3134710600680122	0	0	0	PCNet
ADGRB1	-0.6253545022261943	0.7438965316068342	-0.4651990452307842	0	0	0	PCNet
ADGRB2	-0.4280299384954306	0.7858226764864359	-0.3363556318848038	0	0	0	PCNet
ADGRB3	0.2484251809701092	0.7741961088407349	0.1923298084451139	0	0	0	PCNet
ADGRD1	-0.6311970030402747	0.1752956686663961	-0.1106461007081702	0	0	0	PCNet
ADGRD2	-0.7139899730823601	-0.7547648865395209	0.5388945610238631	0	0	0	PCNet
ADGRE1	-0.7022267723639818	-0.9246558442468308	0.6493180890529447	0	0	0	PCNet
ADGRE2	2.530820905857281	-0.6704372932885885	-1.6967567179211291	0	0	0	Rat-Only
ADGRE3	-1.0210114361178422	-0.4391437204274613	0.4483707606557744	0	0	0	PCNet
ADGRE5	0.9247531265444292	1.610980059720709	1.4897588470274563	0	0	0	PCNet
ADGRF1	-0.2774654578382378	-1.0837018978669346	0.3006898432518162	0	0	0	PCNet
ADGRF2	-0.7184395200173741	-0.7043085904258127	0.5060031256496342	0	0	0	PCNet
ADGRF3	-0.7001424350238252	0.0115817815794138	-0.0081088967569248	0	0	0	PCNet
ADGRF4	-0.7100012089161225	-0.7395186889378927	0.5250591631619698	0	0	0	PCNet
ADGRF5	-0.1498938594852975	-1.4263244277043947	0.2137972733467699	0	0	0	PCNet
ADGRG1	0.5514862539835281	0.7110739674669548	0.392147518623556	0	0	0	PCNet
ADGRG2	-1.065544852099111	-0.1798377155904134	0.191625152060629	0	0	0	PCNet
ADGRG3	-0.9325828564919344	-0.0933569747566812	0.0870631141920311	0	0	0	PCNet
ADGRG4	-0.8663549967380036	0.7506171222517829	-0.650300894499933	0	0	0	PCNet
ADGRG5	1.2078659341012128	0.2162763350907248	0.2612328175083452	0	0	0	PCNet
ADGRG6	-0.4025754196474881	-0.4713061739865526	0.1897362807750884	0	0	0	PCNet
ADGRG7	-0.5315496464652713	-0.7812117374364431	0.4152528228488616	0	0	0	PCNet
ADGRL1	-0.5712202054740264	0.9237338773902656	-0.5276554552461865	0	0	0	PCNet
ADGRL2	0.0107288570998516	0.0713081629966771	0.0007650550908442	0	0	0	PCNet
ADGRL3	-0.6259019777664308	1.5757383077397913	-0.986257723256664	0	0	0	PCNet
ADGRL4	0.7887358334188229	0.528962484393805	0.4172116659756389	0	0	0	PCNet
ADGRV1	-0.3727184277529384	0.287305513616901	-0.1070840593200418	0	0	0	PCNet
ADH1A	-0.7748609203892236	-0.7329299642787406	0.5679187867018657	0	0	0	PCNet
ADH1B	0.4771666603259413	-0.9028514372976044	-0.4308106051057738	0	0	0	PCNet
ADH1C	1.4021916122379692	-1.0165783572925076	-1.4254376457782074	0	1	2	Rat-Only
ADH4	-1.2190839413253007	-1.405202962311212	1.71306036565634	0	0	0	PCNet
ADH5	-1.242229580059255	-0.9049598012006168	1.124167833815949	0	0	0	PCNet
ADH6	-1.5885079861133389	0.990062704972078	-1.5727225136011205	0	0	0	PCNet
ADH7	-1.3407811268371064	-1.3041826361091453	1.7486234644438077	0	0	0	PCNet
ADHFE1	-1.2798565733712317	0.339898202446362	-0.4350209486780421	0	0	0	PCNet
ADI1	-1.8682295574656127	0.1529838407682585	-0.2858089331378735	0	0	0	PCNet
ADIG	0.132322922928868	-0.1803835660316474	-0.02386888070564	0	0	0	PCNet
ADIPOQ	0.1025955024985207	-0.6087376266955897	-0.0624537427005909	0	0	0	PCNet
ADIPOR1	1.9420738390059449	0.8571159295333345	1.6645824237419518	0	0	0	PCNet
ADIPOR2	-0.3760073094492148	0.4932307487295693	-0.185458366767427	0	0	0	PCNet
ADIRF	-0.1198541038856662	0.2441602238721709	-0.0292636048367226	0	0	0	PCNet
ADK	-0.3235540318566913	0.966572221245416	-0.3127383392646322	0	1	2	PCNet
ADM	13.801643248199513	-0.296201568202953	-4.088068373894394	1	0	1	Rat-Only
ADM2	1.3276416475260993	0.3342431169603073	0.4437550824754411	0	0	0	PCNet
ADM5	0.1391895914742858	3.4518894117610355	0.4804670770374312	0	0	0	PCNet
ADNP	0.8623298705082002	-0.4990003866616579	-0.4303029388134893	0	0	0	PCNet
ADNP2	-0.6187145552508914	0.101125148339424	-0.0625676011795071	0	0	0	PCNet
ADO	-0.6233031017925813	-0.0754288396603757	0.0470150297249274	0	0	0	PCNet
ADORA1	-0.4687514228113095	0.2884574180123714	-0.1352148251137757	0	0	0	PCNet
ADORA2A	1.1665712303557756	-0.812667230392953	-0.9480342108293276	0	0	0	Rat-Only
ADORA2B	1.127322050879636	15.96632469007628	17.999189894626962	0	1	2	Conserved
ADORA3	-1.7764963613698015	-0.3106348736805064	0.5518417228079876	0	0	0	PCNet
ADPGK	0.5053572094308815	11.483051606255612	5.803042915488137	0	1	2	PCNet
ADPRH	-0.6038889504853667	-0.6171721330493015	0.3727034316959578	0	0	0	PCNet
ADPRHL1	1.523775841865306	-0.042455038838732	-0.0646919625479131	0	0	0	PCNet
ADPRHL2	-0.466547132993625	-0.9349754637889364	0.436210122050113	0	0	0	PCNet
ADPRM	0.96963618117469	1.215222062510232	1.178323279971652	0	0	0	PCNet
ADRA1B	0.3847047220512777	0.2148603233378422	0.0826577809695322	0	0	0	PCNet
ADRA1D	-1.7992258346554335	-0.4555566950747619	0.8196493749287593	0	0	0	PCNet
ADRA2A	2.3283215092609306	-0.0086452187710645	-0.0201288488169358	0	0	0	Rat-Only
ADRA2B	-1.139148214230003	-0.5855860785630531	0.6670693356730522	0	0	0	PCNet
ADRA2C	-1.1088005014436773	0.2508841240984544	-0.278180442604624	0	0	0	PCNet
ADRB1	0.4928645934071428	0.6851836223859272	0.3377027474564733	0	0	0	PCNet
ADRB2	1.345196033353723	0.7931573837492046	1.0669521664446466	0	0	0	PCNet
ADRB3	0.49867802214595	-0.4019180979075533	-0.2004277221292009	0	0	0	PCNet
ADRM1	-1.0616987970807412	0.7100494278139587	-0.7538586233779486	0	0	0	PCNet
ADSL	0.7187326737564746	12.080407963709591	8.682583915826005	0	1	2	PCNet
ADSS	1.3559108717035184	-0.8244449457196618	-1.1178738650223066	0	0	0	Rat-Only
ADSSL1	1.1239906048788908	1.08466585881136	1.219154234736862	0	0	0	PCNet
ADTRP	-0.2329469773953322	1.7861380284957429	-0.416075454948941	0	0	0	PCNet
AEBP1	0.8622833004702427	0.5190891731945013	0.447601925500524	0	0	0	PCNet
AEBP2	-1.2540566501944224	1.708294644357777	-2.1422982592483857	0	0	0	PCNet
AEN	-0.9498798003863568	1.40608098864464	-1.3356079288208218	0	0	0	PCNet
AFAP1	1.3515996406295745	0.83444130478522	1.1278305676741769	0	0	0	PCNet
AFAP1L1	-0.1360938330747086	3.1744285911654915	-0.4320201547936588	0	1	2	PCNet
AFAP1L2	3.886729325108836	0.092536747903429	0.3596652917264612	0	0	0	Rat-Only
AFDN	0.7744156643001812	1.231144492214169	0.9534175797875448	0	0	0	PCNet
AFF1	4.117461721260892	0.7529455411411642	3.100224443842812	0	0	0	PCNet
AFF2	-0.7837921913004875	0.4806194204434137	-0.3767057487309136	0	0	0	PCNet
AFF3	1.0990091355179972	1.967506400468348	2.162307508304845	0	1	2	PCNet
AFF4	3.198278070338095	0.6915269201731509	2.2116953838382307	0	0	0	PCNet
AFG1L	-0.7096538072772836	2.3484329787708567	-1.6665744045202704	0	0	0	Human-Only
AFG3L1P	1.4048304950748334	-0.0472766060699303	-0.066415617910678	0	0	0	PCNet
AFG3L2	-0.4578330342942578	0.7754909384576141	-0.355045369421751	0	0	0	PCNet
AFM	0.5461062306544124	-1.055782471751337	-0.5765693860391213	0	0	0	PCNet
AFMID	-0.955144830948595	0.5966965518292529	-0.5699316271245612	0	0	0	PCNet
AFP	2.6989856420237133	0.1343137756203275	0.3625109519252587	0	0	0	Rat-Only
AFTPH	1.00942614383018	2.958573376802565	2.986461314984448	0	0	0	PCNet
AGA	0.2525807799605926	0.6125316584975687	0.1547137240538712	0	0	0	PCNet
AGAP1	1.0285240124535402	12.02482013159324	12.367816250778386	0	1	2	Conserved
AGAP11	-0.1947332835963504	-0.0364835368227401	0.0071045589227005	0	0	0	PCNet
AGAP2	0.0849591273430157	1.4708581066755082	0.1249628211885514	0	0	0	PCNet
AGAP3	0.1696422801651347	-0.2056326587452048	-0.0348839931059555	0	0	0	PCNet
AGAP4	-0.6214656019120289	0.5445311204515471	-0.3384073605312522	0	0	0	PCNet
AGAP5	-0.5718216995635407	0.2447193109366085	-0.13993581229579	0	0	0	PCNet
AGAP7P	-0.4019998337744651	1.4561267117215326	-0.5853626960666145	0	0	0	PCNet
AGAP9	1.8049135449553213	0.059543925005722	0.1074716367626316	0	0	0	PCNet
AGBL1	-0.4544985122989069	1.7492905965215082	-0.795049973697493	0	0	0	PCNet
AGBL2	0.4858686211614831	9.326410178515369	4.531410053821683	0	1	2	PCNet
AGBL3	-0.3996986732440857	4.148305480543417	-1.6580721967843732	0	0	0	Human-Only
AGBL4	-0.5359761688529615	8.039995988510206	-4.30924624751488	0	1	2	Human-Only
AGBL5	-0.7305952088842711	3.2723132185705297	-2.3907363594562976	0	0	0	Human-Only
AGER	-1.157535608441438	-0.4532485681618285	0.5246513571224128	0	0	0	PCNet
AGFG1	1.042943616516151	-0.7525135762934942	-0.7848292307370394	0	0	0	PCNet
AGFG2	0.3224646034951339	0.2639603018072732	0.0851178540607382	0	0	0	PCNet
AGGF1	0.7161379786378249	0.4291502536734657	0.3073307951976255	0	0	0	PCNet
AGK	1.4836308391021251	0.4620092437844424	0.6854511620288506	0	0	0	PCNet
AGL	0.0067086317290516	0.3693673245358561	0.0024779493530561	0	0	0	PCNet
AGMAT	-0.4405470123007195	1.3070951018724963	-0.5758368419228329	0	0	0	PCNet
AGMO	-0.982416052484952	-0.7064914846773434	0.6940685754909486	0	0	0	PCNet
AGO1	-0.3381753185871204	1.0749355662361948	-0.3635166775725518	0	0	0	PCNet
AGO2	-0.8805937519464195	1.5562429816499512	-1.3704178461514134	0	0	0	PCNet
AGO3	0.2491910920469967	1.55911139453584	0.3885166710273019	0	0	0	PCNet
AGO4	0.1217404879230302	1.66876828416128	0.2031566651442721	0	0	0	PCNet
AGPAT1	2.721433050244708	2.675795822492589	7.281999187038054	0	0	0	Conserved
AGPAT2	1.21792399374249	1.4401578933749015	1.7540028531189311	0	0	0	PCNet
AGPAT3	2.49581627954121	0.6045150937456006	1.508758612198651	0	0	0	PCNet
AGPAT4	3.005599081689066	0.3092139819303976	0.9293732601354224	0	0	0	Rat-Only
AGPAT5	3.3355133626031743	0.0072893198533213	0.0243136237750418	0	0	0	Rat-Only
AGPS	-0.5810253877456805	-0.1283145093116471	0.0745539875261965	0	0	0	PCNet
AGR2	1.2749509148171905	0.7178443597517705	0.9152163231618802	0	0	0	PCNet
AGR3	1.5509364903945846	1.397616400635055	2.1676142753188445	0	0	0	PCNet
AGRN	2.1293637209059213	0.9268629472642932	1.9736283341565244	0	0	0	PCNet
AGRP	-0.0498398273117533	3.2055958929747552	-0.1597663457371274	0	0	0	PCNet
AGTPBP1	-0.5068537763101572	3.6452177070809135	-1.8475923603066136	0	0	0	Human-Only
AGTR1	1.1652326577301786	-1.1642228377762351	-1.356590471452173	0	0	0	Rat-Only
AGTR2	-0.8144843227880343	-1.393642311093325	1.1350998139595978	0	0	0	PCNet
AGTRAP	1.065082322074659	5.078514258032194	5.409035758634193	0	0	0	Conserved
AGXT	-1.4665464580006249	-1.6546398085689569	2.426606150523636	0	0	0	PCNet
AGXT2	0.0003079577181418	0.7644451341791995	0.0002354167791664	0	0	0	PCNet
AHCTF1	-0.4249349327055889	0.751045160386706	-0.3191453246877831	0	0	0	PCNet
AHCY	0.1683378762545406	0.5754185017725202	0.0968647285459556	0	0	0	PCNet
AHCYL1	0.3381644883241877	-0.0632236758110908	-0.0213800019806318	0	0	0	PCNet
AHCYL2	-0.9750455801055828	0.0781965157929611	-0.0762451671035832	0	0	0	PCNet
AHDC1	0.6454529341071392	1.2742409831239294	0.8224625813169059	0	0	0	PCNet
AHI1	1.1863856489768172	0.7620342478387544	0.9040664956647414	0	0	0	PCNet
AHNAK	2.03977584818029	-0.0114779833021768	-0.0234125131255968	0	0	0	Rat-Only
AHNAK2	-0.7902897339109888	-0.5017460394135247	0.3965247439790069	0	0	0	PCNet
AHR	-1.3436197635495497	0.9859321068364216	-1.3247178642634625	0	1	2	PCNet
AHRR	-0.5906486922012214	1.7852223111222711	-1.0544392233528117	0	0	0	PCNet
AHSA1	0.6405140910114191	1.4928245456792553	0.9561751569152828	0	0	0	PCNet
AHSA2P	3.1204841904328102	0.4554244432069498	1.4211447749639523	0	0	0	PCNet
AHSG	-0.0506989621709558	-0.1363807778349506	0.0069143638962996	0	0	0	PCNet
AHSP	-0.6162548607779154	0.1353759538741626	-0.0834260896073995	0	0	0	PCNet
AICDA	0.2045091409728553	-0.1795517433822655	-0.0367199727992856	0	0	0	PCNet
AIDA	0.6320629469114741	-0.2560723901548313	-0.1618538695439274	0	0	0	PCNet
AIF1	-0.9752117737593268	0.021502673923776	-0.020969660777774	0	0	0	PCNet
AIF1L	-0.4750046139229594	0.795774231335897	-0.3779964315255475	0	0	0	PCNet
AIFM1	-0.1647770217822842	-0.6148925057822895	0.1013201558190516	0	0	0	PCNet
AIFM2	-1.2903917595879528	-0.9408065604942633	1.2140090330280822	0	0	0	PCNet
AIFM3	0.5990272645809857	0.4506348599337425	0.2699425674709454	0	0	0	PCNet
AIG1	-0.7561611431347939	0.5522370950231219	-0.4175802330541217	0	0	0	PCNet
AIM2	0.6722465240037763	-0.3303519833638583	-0.222077972514107	0	0	0	PCNet
AIMP1	1.229139132000206	-0.60038103442136	-0.7379518235180563	0	0	0	PCNet
AIMP2	-0.205424756660004	0.3006334032136306	-0.0617575436990289	0	0	0	PCNet
AIPL1	0.6303571921169562	-0.4518774599761897	-0.2848442068515332	0	0	0	PCNet
AIRE	1.194475237155331	1.367125340337144	1.6329973651202727	0	0	0	PCNet
AJAP1	-0.8788765540193829	0.3398341356662093	-0.2986722540924735	0	0	0	PCNet
AJUBA	0.0808572915150862	0.4591118917308519	0.0371225440677241	0	0	0	PCNet
AK1	0.3198198533562059	2.1144508941572115	0.6762433748982578	0	0	0	PCNet
AK2	-0.8091123058207936	0.1316652459760076	-0.1065319707681095	0	0	0	PCNet
AK3	-0.1072162602604832	0.8696162598573245	-0.0932370032436109	0	0	0	PCNet
AK4	0.5931328768144485	0.7013869920173785	0.4160156843355003	0	0	0	PCNet
AK5	1.4411781511491544	12.878536158610409	18.56026493057368	0	1	2	Conserved
AK7	0.4005753415575276	0.4166130280399431	0.166884906004416	0	0	0	PCNet
AK8	1.1524808088277383	0.2783448969072565	0.3207871519207484	0	1	2	PCNet
AK9	0.3897608083467155	1.0539998727790727	0.4108078424117067	0	0	0	PCNet
AKAP1	-0.3587627312720923	0.5923065775065988	-0.2124975254966926	0	0	0	PCNet
AKAP10	0.5742420215599497	2.139520739975912	1.228602714893207	0	0	0	PCNet
AKAP11	0.1528468295162978	-0.0833176904702541	-0.0127348448309985	0	0	0	PCNet
AKAP12	-0.7810906673966582	1.1109698744779248	-0.8677682007135439	0	0	0	PCNet
AKAP13	1.4617399716207555	0.9812029573523532	1.43426358303443	0	0	0	PCNet
AKAP14	-0.7781926589749716	-1.0975496689066944	0.8541050952036002	0	0	0	PCNet
AKAP17A	-0.6125838840333802	0.8306532026609181	-0.5088447651707917	0	0	0	PCNet
AKAP2	1.3394667976454375	-0.3661767048482088	-0.4904815382153888	0	0	0	PCNet
AKAP3	-0.5570338459927642	1.87319068865914	-1.0434306135816351	0	0	0	PCNet
AKAP4	5.304058474700434	0.4990440198989607	2.646958662993655	0	0	0	Rat-Only
AKAP5	0.7272860892449795	1.02658274760826	0.7466193517943773	0	0	0	PCNet
